"","p_value","FDR","log2FC","linearFC"
"RUFY2",0.189826144304226,0.373266978612634,0.026198000559944,1.0183249486851
"SREK1",0.0423892914594699,0.136741805795941,0.102906556809668,1.07393491072792
"METTL21A",0.334860987317026,0.533794764355773,-0.154262388212418,0.898591681599633
"GEMIN6",0.0250374719838158,0.0962455005709482,0.0866248233329596,1.0618830050977
"CASKIN2",0.00420623273012864,0.0272988173381227,0.161153909980722,1.11818113470384
"ATRIP",0.391564331904306,0.582118527212504,0.0457110122854374,1.03219175539086
"STON2",0.117643297638579,0.273520667009697,-0.138375838902837,0.908541399973473
"PSPC1",0.184099230718764,0.366229485707915,-0.0272313036934655,0.981301721585979
"MADD",0.348587177215995,0.546311271224761,-0.0219774391351617,0.984881844357264
"SYNE2",0.219054943608791,0.408742740194789,0.0201327353029512,1.01405277352606
"ACOT11",0.000586613710390678,0.00688497596040976,0.0785703611169737,1.05597110717899
"GATAD2B",0.0273659713933278,0.101478527359762,0.0780184331467559,1.05556720441122
"PIBF1",0.264688893298803,0.46148570574295,-0.0714090418067403,0.951708036102133
"DNAJC9",0.00808706690648718,0.043088903361127,0.0255061716502034,1.0178367389618
"BRI3BP",0.53199729943256,0.701176733467879,0.0331817392140827,1.02326636455056
"BBX",0.00681803978836288,0.0379842325581769,0.112140926067774,1.08083097516175
"THAP4",0.0928218380696423,0.23174311249602,0.131875656424564,1.0957173242562
"IFT81",0.0213758157455059,0.0858388989505496,0.128006603925526,1.09278274129415
"CTNNBL1",0.962102214999158,0.984964230704783,-0.00120858138453528,0.999162626014272
"SSH1",0.561137282344346,0.724116606544643,-0.043513293756039,0.970289190983224
"ATG4A",0.802118897788512,0.890220203486748,-0.0129742258855678,0.991047268417845
"RIN2",0.535525094354326,0.703655542665514,0.0364955879102418,1.02561949343482
"AHCTF1",0.616337298498762,0.766348290931916,0.00913951482574049,1.00635513766966
"CHCHD10",0.576313128021545,0.73661512411812,0.0415896464159893,1.02924728740064
"DGCR8",0.566533838363705,0.728363614310101,-0.0235836037643491,0.983785977176276
"ARAP2",0.435590725230632,0.620925626775067,-0.0507823677587442,0.965412647519491
"OVCA2",0.662304598149713,0.796985859617299,0.0281246180466059,1.01968575827105
"LZIC",0.0130454292999536,0.0605215556034244,0.103454349469537,1.07434276224647
"POMGNT1",0.800703158135915,0.889270760820782,0.00949569889752411,1.00660362533495
"IRGQ",0.127185572036822,0.288015141546584,0.0353592382728429,1.02481197456608
"DDB2",9.76744281938866e-05,0.00206022556788342,0.116009982559401,1.08373346558565
"CLEC2B",0.344818554668983,0.54333013874746,1.24080695849591,2.3633068476634
"SMPDL3A",0.238531544409579,0.432463925442622,0.0898609328121616,1.06426758846776
"DDX1",0.270604885540523,0.467616212682356,0.0110120346649829,1.00766216608576
"SEC14L1",0.253250620137348,0.449686065351281,0.0595058000344046,1.04210872189721
"PIEZO1",0.131519629398728,0.29420967919311,0.0446711160454498,1.03144801846525
"FAM3C",0.398241889849411,0.587986943266747,0.0239043045163712,1.01670723179227
"H1.10",0.14720143864603,0.316858646470044,0.0488197235300767,1.03441831446764
"PSMF1",0.0309598223356698,0.110789324877622,0.150948372292,1.11029910019796
"SLC7A6",0.296926191964891,0.495297697044676,-0.125329425899674,0.916794677824688
"GBF1",0.424143679941064,0.611439777693092,0.0164620887642926,1.01147600020921
"SMG7",0.301616919131452,0.499885149082989,-0.0370944316301784,0.97461583530645
"RTF1",0.00783774931017006,0.0419791494466177,0.0592890502728309,1.04195216777895
"NCSTN",0.000410247179186212,0.00549502931990173,0.0697014385938886,1.04949947038442
"TM9SF4",0.790918499232547,0.884178782702759,0.00533370276428258,1.00370388351893
"TMEM131",0.00826526463077614,0.0435934170589964,0.0941485252437193,1.06743522468391
"RGP1",0.632724275751353,0.776111431766947,0.0344650781655336,1.02417700872139
"TOPBP1",0.0370086588576721,0.124804623663895,0.0616366239288695,1.04364902719942
"MRPS27",0.103309111947148,0.249773049387136,0.0314821793534783,1.02206162035848
"WASF1",0.310061732402884,0.509751952186662,-0.0888620449784128,0.94026410921163
"BAP1",0.277349468180669,0.474561582184945,-0.0780811643897259,0.947316774130827
"FIG4",0.022300945903873,0.0885116107067395,-0.17059206940659,0.888477982756229
"FAM168A",0.663973900795135,0.798233109846482,-0.0619576110883404,0.957963364453695
"AP3S1",0.00935476842248099,0.0477600903116559,0.0934210923257019,1.06689714021584
"TSC1",0.655608049389104,0.791718117305715,-0.0237070231342251,0.98370182006159
"UBXN4",0.00795225125839595,0.0424684431093419,0.0683783205899253,1.04853739937076
"PHF3",0.414753695963994,0.602581971910052,-0.0188454247360799,0.987022293153305
"SLC9A6",0.831093524562809,0.909064491818044,-0.0161872512407477,0.988842563535366
"NDRG1",0.134397359530203,0.298228763088085,-0.0611115542321379,0.958525319093492
"HSPH1",5.12763268214471e-06,0.000306310553800528,0.118883385483546,1.08589407884519
"SEPTIN8",0.194437405611982,0.379598217444766,0.0407814238210555,1.0286708468349
"CNOT9",0.0501287426406293,0.152965559198699,0.0572739739771571,1.04049784276499
"LPGAT1",0.263175754848146,0.460522226710081,0.0562467658428822,1.03975726529798
"TBC1D5",0.180945297837918,0.362067559292304,-0.037426585193419,0.974391474058445
"ZNF592",0.406226996071296,0.594862192376467,-0.0451701668984104,0.96917549525927
"EDEM1",0.439383850621773,0.624074528547134,0.189769973603667,1.14058184455048
"JADE3",0.402113104402707,0.591249307659316,-0.0709902006535064,0.95198437472414
"MYO18A",0.00688603031224953,0.038284831572996,-0.0556934733189181,0.962131855281519
"LARP4B",0.24483401787526,0.440668925069525,0.030898748702274,1.02164837881898
"GCN1",0.0155695792336748,0.0684325652247018,0.0348847333875035,1.02447496756558
"ZNF516",0.493636895356398,0.671865017727717,-0.0602868891881752,0.959073382450485
"DHX38",0.325105253974094,0.524164972128444,0.021130515990972,1.01475434399783
"NUP205",0.000131084622454887,0.00249948312470143,0.0455589390401627,1.03208295867855
"TTC9",0.0661205431490211,0.184670297721036,-0.116310160579122,0.922544136400021
"APPBP2",0.124570886445785,0.284217489454226,-0.182746868398217,0.881023942786223
"ANKS1A",0.0136031255065019,0.0622639704391562,-0.0893880669376745,0.939921341407096
"NSMAF",0.462982731559164,0.646174940413159,0.0164444279391169,1.01146361824978
"PIGK",0.00862942152894311,0.0449542875829856,0.0906027148344997,1.06481493737456
"MRPS31",0.921274864981901,0.962300191717831,0.00201017800798553,1.00139432038068
"AKAP1",0.0156889621602911,0.0688463626379743,-0.0948640389484012,0.936360486843517
"SORL1",0.0126270423072054,0.0591872498498054,0.0622144696626652,1.04406712590432
"CENPI",0.51243645251783,0.68660444129108,-0.11737233292107,0.921865170849653
"ALG3",0.311414885990623,0.510667956353118,-0.0617276794010095,0.958116053469809
"ANP32B",0.00192638347471114,0.0156094280762732,0.146200891793569,1.10665144089924
"NECTIN2",0.00460599787662347,0.0290043455890747,0.0703809203729335,1.04999388098772
"RABGGTA",0.14002660207411,0.306575096675901,-0.0309375979569495,0.978783985608804
"PTPRU",0.935895883647238,0.970769570566412,-0.00800642391637751,0.994465740586336
"PRCC",0.0161740176453837,0.0705587209007571,-0.122443214662695,0.918630624860025
"TFG",0.00408742950776758,0.0267398266119664,0.0998632309672303,1.07167186208183
"USP6NL",0.0270791856369317,0.10068880293169,-0.138193935478581,0.908655961406339
"HTRA1",0.076365290389497,0.202964813323703,-4.18362610919989,0.0550304482652873
"ARPC1A",1.02253276093089e-06,0.00010082419416215,0.107452289738585,1.07732406796852
"TFAP2C",0.108298920327974,0.257575810509775,0.0967583224060817,1.06936793434957
"GTF2H4",0.00426652177882203,0.0275155352544362,0.136896490028198,1.0995372572755
"RREB1",0.0618218521242886,0.176100465929094,0.0744678721447212,1.05297258283529
"HDAC2",0.000142526723676368,0.00262711420398063,0.0813028610444704,1.05797303770905
"STAM",0.0760203095087559,0.202456951844991,0.0361507692073637,1.02537438929748
"DPF2",0.889957661536047,0.944310967786278,-0.00337321893091769,0.997664594122243
"CREBBP",0.155992237351169,0.328946269127022,-0.112295800127356,0.925114729520481
"KAT6A",0.523280463775906,0.694313767111222,0.0592811347537143,1.04194645099928
"DLG3",0.544468914736232,0.711159371617613,-0.127292148541773,0.915548267346397
"SYMPK",0.131878761205823,0.29478318075321,0.0343586351763179,1.02410144705545
"N4BP2L2",0.311039008550138,0.510538156031755,1.76780903624765,3.40536404679065
"TAF15",0.00168743641230944,0.0141640816393236,0.178581516788661,1.13177056128687
"GOLGA1",0.326496102618457,0.524893670533011,-0.0328698265237222,0.977473959299374
"EVPL",0.00032605760288481,0.00466582315322434,0.0685734535297051,1.04867922977634
"GGH",4.82775005049736e-07,6.12846192658689e-05,0.122798430155246,1.08884487394851
"CORO2A",0.00810808226711431,0.0431727685582716,-0.069766296471844,0.952792329270064
"KAT2A",0.784914786053171,0.881171825659691,0.0144203505383267,1.01004554643675
"JARID2",0.147025997004579,0.316647568285651,-2.74728068153865,0.148931343871307
"RPGR",0.674450879695349,0.805091306800866,-0.0731969594208124,0.950529324333122
"INPP5D",0.101237027977956,0.246364506979361,0.152090110146977,1.1111781302229
"HAS1",0.520870118604936,0.693025695116697,1.63211699232414,3.09967507528489
"DDX17",0.00257956916691104,0.0191919946018181,0.0356482436982475,1.02501728884231
"BCL2L2",0.308403313205183,0.507637312001452,0.114770786318736,1.08280299739971
"TANK",0.631744261338454,0.775263585746749,-0.0366618263601062,0.974908126577238
"KIFAP3",0.754750157138828,0.860394075125719,0.012911025218763,1.00898940490689
"CASP10",0.551148577360267,0.715854619443965,0.0726957513332422,1.05167996796814
"SEMA4D",0.23583688902336,0.429474538136485,-1.63971785594577,0.320919229579215
"APBB2",0.0850492846227151,0.217649576407849,-0.0814901444446132,0.945080978273281
"KLK6",0.214589132211377,0.403074927247626,1.29206017985707,2.44877492963875
"RAD50",3.69665174105036e-05,0.00108825172117828,-0.0738238086252636,0.950116410233417
"CELF1",0.502098640044847,0.678305590975079,0.0171569949081771,1.01196331746844
"OSTF1",0.548901026151896,0.713973393907413,0.0172742698461938,1.01204558208826
"ARHGEF1",0.171257556636199,0.34900080186643,-0.0145726239687605,0.989949870279062
"ERCC4",0.600487343131221,0.757224717440049,0.0362065991898337,1.02541407040835
"UFD1",0.0173670084459384,0.0739883379081521,0.0947100526429665,1.06785077389713
"GLG1",0.0636640046720418,0.179912366794195,0.05058995048838,1.03568835354958
"UPF1",0.000148365701495453,0.00268040817006354,0.0638408620125936,1.04524479702395
"CDS1",0.0252952094298923,0.0969629948357091,0.0970962682586674,1.06961845908161
"COPS5",0.112202330151925,0.264083160862276,0.0286071445892446,1.02002686135981
"GPKOW",0.229366315843764,0.421733077705092,0.0397455789573904,1.02793253350595
"SMARCC1",0.676904122828305,0.806170520422905,-0.0127323863061584,0.991213412015253
"SMARCD2",0.689608668973708,0.815218452532259,0.00670982696109945,1.00466172985122
"RAB8B",0.402013073460457,0.591208444420553,0.0851424519549191,1.06079247902791
"BAD",0.0209423003368836,0.084721594640166,-0.109821028405358,0.926703015657334
"KHSRP",0.738610510434711,0.850608306955582,0.0123157093391484,1.00857313987169
"GCDH",0.0551588925160616,0.163059278492823,-0.0549717927101412,0.96261326374308
"RIT1",0.758279004624014,0.862793003216547,0.0401593773945272,1.02822741071196
"PEX13",0.0101208030871259,0.050566942896849,0.101994632435424,1.07325629332284
"TNPO1",0.00262749522695468,0.0194601094456083,-0.0546751814398796,0.962811192818753
"ARHGEF2",0.0583269558192485,0.169693496773811,-0.0469018819031888,0.96801285948278
"EMG1",0.642793698671959,0.783647196474201,0.0180598565396899,1.01259681850504
"CLP1",0.312609512993518,0.511474661003389,-0.0286934730576789,0.980307677508366
"GLMN",0.0685505369797153,0.188894813010771,0.0375195133542974,1.02634766579174
"KAT5",0.568989456611588,0.730677814672718,1.21076107081226,2.31459707465626
"BRF1",0.859041596999946,0.925295660680121,-0.0184647234487052,0.987282784961777
"USP13",0.180660096199214,0.36184246339977,-0.054123973072798,0.963179122954357
"DVL3",0.778064180150452,0.876728245952265,0.0114940922848277,1.00799891943582
"USP9X",0.799458263274571,0.888842063121735,0.00348421116425612,1.00241798977839
"USP7",0.0200546027149494,0.0820069005537275,0.044682247638093,1.03145597697564
"CUL5",0.105696537930554,0.253597322317109,-0.0308145743685806,0.978867453458155
"ATP6V0A1",0.00165560403389458,0.0139884074659537,0.0968073058549237,1.06940424293681
"LPP",0.429065051518591,0.615629394415748,-0.0128283776446452,0.991147462709175
"RBPMS",0.054604291149263,0.16204470926295,0.0561087663137592,1.03965781312918
"EXT2",0.000575629151114477,0.00684730955337337,0.228326765731747,1.17147548655761
"SECISBP2L",0.892465014585252,0.945737884159744,-0.0154142334886451,0.989372542260714
"MED12",0.217297731313128,0.406114587076501,0.0386265629465719,1.02713553417809
"TATDN2",0.626288585924778,0.771919546266323,0.083736007946392,1.05975884531318
"PTP4A1",0.18583542554211,0.368518808489612,-0.268128932452775,0.83039580899367
"PHKB",0.0393501255207137,0.129907796394321,-0.0613007022997714,0.958399657521113
"SCAMP4",0.360411070589973,0.556426352673047,-0.0486924955915171,0.966812147066675
"TSR2",0.0558867367837139,0.164405842501048,0.165004198231724,1.12116934061811
"GTF3C6",0.423115184713714,0.610503291907094,1.28263222587222,2.43282445870992
"HPS3",0.180049215671928,0.36098059310609,-0.0573536753386517,0.96102530505468
"SMARCE1",0.0343401359340054,0.119084606984703,0.0764486908919153,1.05441930601207
"RFK",0.156697876115708,0.329839356515164,-0.0759573879654596,0.948712336284684
"CNKSR1",0.172843106387287,0.351091581701057,-0.103379380916698,0.930850004983575
"MYDGF",0.199617806002452,0.385846037865863,-0.0789947944915781,0.946717047159367
"BORCS5",0.863535341743431,0.927815837840126,-0.00699819122080214,0.995160969502566
"RNF34",0.189894468696503,0.373311633872731,0.147718255580504,1.10781598096776
"TMEM54",0.29520361843657,0.493352340879087,0.0974306049893983,1.06986636606764
"MAL2",0.000851005678503845,0.00897503926916942,-0.116272686625532,0.922568099763151
"LSM10",0.445317246624665,0.628900146052849,-0.849382898479151,0.555022091625834
"TOMM40L",0.314592619731328,0.51399999997628,-0.0699726891809735,0.952656032049383
"UBE2F",0.42262732671149,0.610120116578201,0.0916898486897963,1.06561762442523
"PIGT",0.000113845445013346,0.00226716009755593,0.168837369600585,1.12415219455308
"IGSF8",0.970910193279675,0.988467552103169,0.00176058945804947,1.00122109254612
"TOP1MT",0.265218124854624,0.462023395079073,2.52801414497036,5.7677720359518
"RPL36AL",0.204212296334169,0.391674111366027,-0.0570598400717053,0.961221058056971
"RAB24",0.793144133454645,0.885189088803057,-0.0204157528620197,0.985948534947542
"PPP2R3C",0.788255665224515,0.883545775431819,-0.0373874938828873,0.974417876558394
"OSBP2",0.00960076897046741,0.0485616151139093,-0.207459370614005,0.866061048741467
"L3MBTL2",0.300377391227996,0.498841024717922,-0.0553245759710919,0.962377904003556
"ITFG2",0.142446797284006,0.310296669942057,-0.114359679802371,0.92379223213184
"NEIL2",0.391838126286982,0.582314004999575,1.67728566076217,3.1982565293489
"ZNF622",0.739302074919785,0.850770054096282,0.00638470084875919,1.00443534454461
"HDAC10",0.175137943151689,0.354217097460406,-0.204375953653729,0.86791402735843
"GFM2",0.0491917475552231,0.1512909665509,-0.0787430166417558,0.946882281790646
"UBE2E3",0.0578570743806001,0.168566143371603,-0.0832144297175894,0.943952107843113
"NT5C3B",0.729148328390753,0.844366512532082,0.00867652696846832,1.00603223127518
"WBP2",0.993371339045979,0.996980128791402,0.00020264288526306,1.00014047120974
"FBXW5",0.981825790408176,0.992812504302296,-0.0596760214759602,0.959479560470191
"PSMG2",0.00144242265928843,0.0128312902648006,0.140827583918913,1.10253739125961
"NCLN",0.0308407085481255,0.110508037985052,0.0353440283294688,1.02480117030773
"MUL1",0.637282078984133,0.779715433458835,-0.0703237589812105,0.952424238036234
"MRTFA",0.869089368289551,0.931339181390814,-0.00593467115631086,0.995894848685712
"PMEPA1",0.542057476836608,0.708884370474721,1.3460961589153,2.54223281858075
"TMBIM1",4.19786018996474e-05,0.00119289193731498,-0.174888139400817,0.885836200510376
"ERGIC1",0.574210381405529,0.734717446039467,0.0141754436744677,1.00987409919029
"UTP4",0.0295674117445251,0.107355677780476,0.0666834921687141,1.0473063370112
"GTPBP3",0.96395025182994,0.985588220258329,0.00395151258770099,1.0027427342413
"TBRG4",0.00239205953395536,0.0181097273134974,0.0567185619361616,1.04009734661937
